HSIbyAuth,Dan_Cohan,Sally_Gall,Goodwin_MX,Goodwin_AZ,Roy_Tomlinson,Dave_Ellis,Literature_AZ,Literature_MX
6.931459e-01,2.848161e-01,7.074097e-02,5.810525e-01,3.302483e-01,3.622913e-02,1.290606e-02,2.806144e-01,2.226208e-01
6.877998e-01,2.111767e-01,9.097491e-04,5.721038e-01,3.565476e-01,3.553086e-02,4.758135e-03,3.000225e-01,2.420045e-01
6.817095e-01,2.318196e-01,7.219347e-03,5.451391e-01,3.954604e-01,3.583387e-02,3.367843e-03,3.290804e-01,2.710094e-01
6.726132e-01,2.817844e-01,1.176351e-01,5.020209e-01,3.350768e-01,3.614526e-02,2.612623e-03,3.552572e-01,2.971234e-01
6.635994e-01,2.252935e-01,1.771981e-01,4.771199e-01,2.985372e-01,3.646028e-02,2.572956e-03,3.720077e-01,3.138222e-01
6.678811e-01,2.078092e-01,2.372542e-01,4.644920e-01,2.750413e-01,3.680045e-02,9.505628e-03,3.792186e-01,3.210007e-01
6.705443e-01,2.951869e-01,3.538837e-01,4.639097e-01,2.553551e-01,3.723083e-02,5.186475e-02,3.825948e-01,3.243587e-01
6.690644e-01,3.189849e-01,3.784286e-01,4.706371e-01,2.368481e-01,3.796180e-02,6.403920e-02,3.861710e-01,3.279235e-01
6.682585e-01,2.199251e-01,2.222088e-01,5.172264e-01,2.968749e-01,4.025563e-02,6.725234e-02,3.904738e-01,3.322250e-01
6.701813e-01,1.828940e-01,1.858344e-01,5.295721e-01,3.215864e-01,6.535325e-02,9.967655e-02,3.956273e-01,3.373897e-01
6.736630e-01,1.281438e-01,1.315022e-01,5.367245e-01,3.176326e-01,7.852051e-02,1.194476e-01,4.000932e-01,3.418782e-01
6.789635e-01,2.396069e-01,3.209559e-01,5.398179e-01,3.055429e-01,7.864944e-02,1.327805e-01,4.013879e-01,3.432033e-01
6.868907e-01,2.669127e-01,3.433062e-01,5.181882e-01,3.192578e-01,7.254037e-02,1.236633e-01,3.999233e-01,3.417845e-01
6.951703e-01,2.735241e-01,3.245759e-01,4.731196e-01,5.016782e-01,6.609581e-02,8.762075e-02,3.953621e-01,3.372800e-01
6.885865e-01,2.360595e-01,3.236579e-01,4.169912e-01,5.095866e-01,8.056783e-02,6.542650e-02,3.864862e-01,3.284425e-01
6.784345e-01,1.861984e-01,3.008716e-01,3.613160e-01,3.653422e-01,1.207920e-01,8.489126e-02,3.234239e-01,2.654041e-01
6.680861e-01,1.688451e-01,2.825959e-01,3.423897e-01,3.259011e-01,1.387199e-01,8.154446e-02,2.804421e-01,2.224391e-01
6.676930e-01,1.820110e-01,2.895079e-01,5.435179e-01,3.447160e-01,1.439767e-01,6.359166e-02,3.533840e-01,2.953941e-01
6.772980e-01,2.809188e-01,7.761629e-02,4.870269e-01,2.976855e-01,1.261355e-01,4.620608e-02,3.509497e-01,2.929721e-01
6.878292e-01,3.249278e-01,1.063455e-01,4.292011e-01,2.811133e-01,1.120061e-01,4.791028e-02,3.514001e-01,2.934360e-01
6.953083e-01,3.199087e-01,1.890684e-01,3.816752e-01,2.929061e-01,9.773172e-02,5.014115e-02,3.214750e-01,2.635291e-01
6.084001e-01,2.595900e-01,2.945279e-01,3.303054e-01,4.807516e-01,7.939076e-02,4.223700e-02,3.337018e-01,2.757838e-01
6.246706e-01,2.414741e-01,2.730623e-01,2.910504e-01,5.170968e-01,6.138628e-02,2.944561e-02,3.141198e-01,2.562136e-01
6.581866e-01,1.556352e-01,1.774454e-02,2.576727e-01,5.409719e-01,4.649134e-02,1.800104e-02,2.448370e-01,1.869365e-01
5.994278e-01,1.910092e-02,1.910092e-02,1.161137e-01,9.416597e-02,6.006601e-02,1.048050e-02,2.425818e-01,1.844137e-01
5.469023e-01,2.284692e-02,2.284692e-02,1.692444e-01,1.586272e-01,6.751038e-02,5.047032e-03,1.534116e-01,9.521862e-02
5.782203e-01,5.199814e-02,5.489053e-02,2.274379e-01,1.541193e-01,7.516335e-02,2.687648e-03,1.553436e-01,9.715104e-02
5.896080e-01,1.622880e-01,1.652011e-01,2.463264e-01,7.243358e-02,8.187108e-02,2.432895e-03,1.671945e-01,1.090002e-01
6.056435e-01,1.948254e-01,1.768227e-01,2.368135e-01,1.908650e-01,8.751560e-02,3.806821e-03,1.454280e-01,8.726219e-02
6.383668e-01,3.793041e-01,1.885881e-01,3.712319e-01,2.464994e-01,9.213338e-02,8.110925e-03,1.999180e-01,1.417911e-01
6.912482e-01,2.095679e-01,1.642908e-01,4.887060e-01,4.700319e-01,9.609826e-02,3.587691e-02,1.877125e-01,1.296298e-01
7.003601e-01,2.268955e-01,1.841768e-01,2.252847e-01,5.744799e-01,9.925955e-02,9.957053e-02,2.033125e-01,1.452726e-01
7.053952e-01,2.216313e-01,1.790391e-01,2.342467e-01,7.406633e-01,1.009837e-01,1.524056e-01,2.657730e-01,2.077678e-01
7.069470e-01,1.764740e-01,1.556501e-01,3.725029e-01,7.236477e-01,1.021724e-01,1.582397e-01,2.849157e-01,2.269339e-01
7.068251e-01,1.445831e-01,1.257800e-01,4.648571e-01,5.552367e-01,1.041988e-01,1.097293e-01,2.771708e-01,2.192111e-01
7.001129e-01,1.372492e-01,1.032299e-01,5.022863e-01,5.336702e-01,1.074812e-01,3.062980e-02,3.670016e-01,3.090582e-01
6.751583e-01,1.141345e-01,6.849745e-02,5.280065e-01,5.720281e-01,8.280208e-02,1.035155e-03,4.787691e-01,4.252821e-01
6.385883e-01,1.474731e-01,3.592007e-02,5.408434e-01,5.432533e-01,6.474523e-02,5.122641e-04,4.740290e-01,4.594458e-01
6.424219e-01,3.109886e-02,3.211408e-02,4.829210e-01,4.877647e-01,7.833568e-02,2.212632e-03,4.734312e-01,4.553766e-01
5.571343e-01,6.460945e-02,6.480774e-02,3.116951e-01,4.274671e-01,9.356163e-02,2.103061e-02,4.363917e-01,3.849641e-01
5.555165e-01,8.668563e-02,8.675173e-02,2.008365e-01,3.620890e-01,1.149680e-01,1.418881e-01,3.932534e-01,3.354806e-01
5.447683e-01,4.733576e-02,4.750507e-02,1.828451e-01,3.007956e-01,1.117011e-01,1.656032e-01,3.970735e-01,3.393432e-01
5.295701e-01,1.773714e-02,1.894420e-02,1.662138e-01,2.586945e-01,7.408282e-02,1.179486e-01,3.826850e-01,3.249926e-01
5.218331e-01,2.053525e-03,4.846877e-03,1.290273e-01,2.302096e-01,5.190718e-02,8.615281e-02,2.635833e-01,2.059493e-01
4.089064e-01,4.429879e-04,4.429879e-04,1.250248e-01,2.192482e-01,4.859427e-02,5.727662e-02,1.762005e-01,1.185872e-01
3.152980e-01,1.667737e-01,5.250210e-04,1.152777e-01,1.306429e-01,4.582766e-02,3.592184e-02,1.732256e-01,1.156059e-01
4.067719e-01,2.653191e-01,9.333325e-02,1.175267e-01,9.363370e-02,7.233216e-02,2.140223e-02,1.888749e-01,1.312438e-01
4.089828e-01,1.702015e-01,1.475258e-01,1.373219e-01,7.322994e-02,8.098621e-02,1.225916e-02,2.159133e-01,1.582647e-01
5.195597e-01,2.540772e-01,1.521091e-01,2.252454e-01,1.387889e-01,7.857112e-02,7.327323e-03,2.423990e-01,1.847263e-01
5.123484e-01,4.354146e-03,4.354146e-03,2.449854e-01,1.971049e-01,7.600097e-02,4.318787e-03,2.890682e-01,2.313649e-01
5.176668e-01,9.267656e-03,9.267656e-03,3.133731e-01,2.100834e-01,7.246983e-02,2.286446e-03,3.735249e-01,3.157958e-01
5.155505e-01,1.708392e-02,1.708392e-02,3.274286e-01,2.158388e-01,8.031315e-02,1.302593e-03,4.354396e-01,4.170217e-01
6.119284e-01,3.329566e-02,4.203823e-02,2.946926e-01,2.121944e-01,8.254288e-02,8.502938e-04,4.535159e-01,3.957470e-01
5.899178e-01,7.917679e-02,8.876537e-02,3.283366e-01,2.155017e-01,8.418143e-02,1.126871e-03,4.246883e-01,3.668061e-01
6.021710e-01,1.069261e-01,1.084440e-01,2.995292e-01,2.092710e-01,8.363725e-02,5.409369e-03,3.465978e-01,2.885878e-01
6.520492e-01,1.663613e-01,1.759131e-01,3.054684e-01,2.018721e-01,8.164054e-02,5.928407e-03,3.062969e-01,2.481713e-01
6.579743e-01,1.521042e-01,1.497398e-01,2.268606e-01,2.129802e-01,7.903264e-02,4.827769e-03,2.943867e-01,2.362638e-01
6.745562e-01,1.289865e-01,1.276161e-01,1.874256e-01,2.951660e-01,7.640137e-02,3.385028e-03,3.028543e-01,2.448301e-01
6.789846e-01,1.229171e-01,1.280027e-01,2.070019e-01,2.873595e-01,7.306387e-02,2.344075e-03,3.261380e-01,2.682540e-01
6.279661e-01,7.760500e-02,7.818805e-02,2.069286e-01,1.757077e-01,6.828506e-02,1.990943e-03,4.939883e-01,4.362956e-01
5.409294e-01,1.380906e-01,1.301870e-01,2.819882e-01,1.903102e-01,6.314246e-02,2.358066e-03,5.523800e-01,5.405906e-01
5.434186e-01,1.684386e-01,2.171743e-01,3.311698e-01,2.617414e-01,5.870591e-02,3.551330e-03,5.466028e-01,5.293166e-01
5.455835e-01,1.974424e-01,2.394924e-01,2.007876e-01,3.374180e-01,5.622253e-02,5.700801e-03,4.986257e-01,4.409719e-01
5.396338e-01,2.276234e-01,8.330552e-02,1.606336e-01,2.747964e-01,5.711000e-02,9.033498e-03,4.546084e-01,3.969522e-01
5.340107e-01,3.247014e-02,3.950792e-06,1.610443e-01,2.379257e-01,6.062454e-02,1.513044e-02,4.662075e-01,4.085510e-01
5.163615e-01,6.581510e-09,6.581510e-09,1.622149e-01,2.452271e-01,6.264811e-02,2.485779e-02,4.505210e-01,3.928663e-01
5.644009e-01,1.534456e-02,4.692791e-02,2.093049e-01,2.777151e-01,5.883244e-02,3.120219e-02,3.447199e-01,2.869900e-01
5.753615e-01,9.049923e-02,1.163190e-01,2.025646e-01,3.134070e-01,5.274664e-02,2.934052e-02,2.364625e-01,1.785872e-01
5.617440e-01,1.877793e-01,1.433098e-01,1.959685e-01,3.346814e-01,4.853153e-02,3.354091e-02,2.100195e-01,1.520322e-01
5.628627e-01,2.170437e-01,1.504346e-01,1.902921e-01,3.534435e-01,4.582520e-02,5.678604e-02,2.086820e-01,1.506317e-01
5.814346e-01,2.326227e-01,1.630856e-01,1.857024e-01,3.865853e-01,4.386164e-02,9.340292e-02,2.255740e-01,1.675205e-01
6.241734e-01,2.080592e-01,1.496204e-01,1.792687e-01,5.881459e-01,4.240216e-02,1.261320e-01,2.602863e-01,2.022985e-01
6.582330e-01,1.738037e-01,1.257205e-01,1.824835e-01,6.001875e-01,4.114459e-02,1.404536e-01,3.279620e-01,2.700501e-01
6.339126e-01,1.372555e-01,1.061205e-01,2.227861e-01,5.777206e-01,4.022695e-02,1.296422e-01,4.166767e-01,3.588266e-01
6.285065e-01,1.753241e-01,8.892610e-02,3.506301e-01,5.675861e-01,3.980529e-02,1.000287e-01,3.909408e-01,3.331378e-01
6.310439e-01,2.064585e-01,9.030161e-02,4.141689e-01,5.224760e-01,3.984729e-02,6.105333e-02,4.992861e-01,4.415135e-01
6.458326e-01,2.280673e-01,2.168229e-01,4.281074e-01,4.298782e-01,4.020644e-02,2.456860e-02,5.351796e-01,4.824525e-01
6.689847e-01,2.079541e-01,2.869672e-01,3.852318e-01,3.356170e-01,4.095213e-02,5.648207e-03,5.306238e-01,4.728618e-01
6.652532e-01,1.929635e-01,2.854348e-01,3.387503e-01,3.174151e-01,4.435010e-02,8.284913e-04,4.604185e-01,4.026428e-01
6.395858e-01,3.700676e-02,5.408959e-02,2.982900e-01,2.841210e-01,4.446538e-02,1.310280e-03,3.654557e-01,3.076572e-01
5.571811e-01,3.797876e-02,5.298287e-02,2.758636e-01,2.641085e-01,3.803778e-02,3.730913e-03,3.428431e-01,2.850182e-01
5.237233e-01,1.636149e-01,2.359395e-01,2.770887e-01,2.501691e-01,3.378484e-02,4.373611e-03,3.379048e-01,2.800564e-01
5.531555e-01,1.119061e-01,1.493806e-01,2.873058e-01,2.411181e-01,2.843822e-02,2.212328e-04,3.343004e-01,2.764409e-01
5.684752e-01,1.106211e-01,1.416719e-01,2.897202e-01,2.364242e-01,2.234404e-02,4.919574e-06,3.251330e-01,2.672751e-01
5.696779e-01,9.729586e-02,1.306842e-01,2.723303e-01,2.335709e-01,1.660858e-02,2.376676e-06,3.077875e-01,2.499397e-01
5.783563e-01,1.230689e-01,1.622368e-01,2.407706e-01,2.228617e-01,1.228549e-02,7.843567e-07,2.828376e-01,2.249990e-01
5.998257e-01,4.393089e-02,6.647129e-02,2.460364e-01,1.274312e-01,1.024056e-02,4.774755e-05,2.475190e-01,1.896815e-01
6.217655e-01,3.463738e-02,5.118448e-02,2.644150e-01,         NaN,9.769877e-03,7.013813e-05,2.061633e-01,1.483141e-01
6.413558e-01,1.360661e-01,2.254011e-01,2.788168e-01,         NaN,1.029776e-02,2.091947e-04,1.696909e-01,1.118179e-01
6.577621e-01,1.547750e-01,2.659548e-01,2.516101e-01,         NaN,1.270389e-02,1.699361e-03,1.403565e-01,8.245374e-02
6.667654e-01,1.363456e-01,2.130834e-01,2.232557e-01,         NaN,1.467253e-02,2.017022e-03,1.152777e-01,5.734344e-02
6.708004e-01,1.709821e-01,1.806856e-01,1.998501e-01,         NaN,1.761719e-02,2.659861e-03,9.850805e-02,4.052691e-02
6.689308e-01,2.580326e-01,1.828687e-01,1.796335e-01,         NaN,2.040894e-02,2.743491e-03,9.109801e-02,3.301499e-02
6.786113e-01,3.404423e-01,2.423788e-01,1.619317e-01,         NaN,2.316294e-02,4.881946e-03,9.002621e-02,3.196759e-02
6.835731e-01,2.794970e-01,8.531955e-02,1.772322e-01,6.712341e-02,2.500511e-02,7.000774e-03,9.025318e-02,3.222734e-02
6.856822e-01,2.068430e-01,2.656170e-02,1.899951e-01,1.055681e-01,2.710110e-02,8.212940e-03,9.223600e-02,3.424364e-02
6.867278e-01,1.993494e-01,1.894605e-02,2.384457e-01,1.257427e-01,2.995637e-02,9.517828e-03,1.035878e-01,4.562278e-02
6.876973e-01,2.366750e-01,3.490429e-02,3.507934e-01,1.497127e-01,3.853638e-02,1.631304e-02,2.662006e-01,2.082501e-01
6.896479e-01,3.036332e-01,7.113397e-02,4.431697e-01,1.953949e-01,4.411028e-02,2.708519e-02,2.683931e-01,2.104409e-01
6.920058e-01,3.467976e-01,1.979748e-01,5.182562e-01,2.742255e-01,3.980286e-02,1.777087e-02,2.710953e-01,2.131249e-01
6.922524e-01,3.097685e-01,1.911043e-01,5.812512e-01,3.648464e-01,3.661422e-02,1.275745e-02,2.752872e-01,2.172877e-01
6.896545e-01,1.396075e-01,1.974767e-02,5.627439e-01,3.924707e-01,3.576172e-02,9.972562e-03,2.943438e-01,2.363015e-01
6.817980e-01,1.155007e-01,4.066719e-03,5.324209e-01,3.774330e-01,3.603190e-02,6.324151e-03,3.267554e-01,2.686534e-01
6.698853e-01,9.929005e-02,2.545588e-02,4.861335e-01,3.235282e-01,3.632958e-02,2.843838e-03,3.422174e-01,2.840614e-01
6.602079e-01,8.190251e-02,6.699799e-02,4.647566e-01,3.000017e-01,3.661628e-02,2.798245e-03,3.483757e-01,2.901814e-01
6.568794e-01,8.510855e-02,1.069855e-01,4.511032e-01,2.816824e-01,3.690563e-02,1.192442e-02,3.581860e-01,2.999622e-01
6.601981e-01,1.148776e-01,1.666010e-01,4.460510e-01,2.620702e-01,3.725505e-02,4.750989e-02,3.746940e-01,3.164454e-01
6.653508e-01,2.873356e-01,3.413217e-01,4.498461e-01,2.444676e-01,3.786794e-02,4.959338e-02,3.888693e-01,3.306038e-01
6.656010e-01,2.365490e-01,2.372883e-01,4.587157e-01,2.326813e-01,3.904960e-02,8.941998e-02,3.908477e-01,3.325783e-01
6.675919e-01,1.928592e-01,1.938988e-01,4.922493e-01,2.456004e-01,3.830986e-02,1.160692e-01,3.874517e-01,3.362333e-01
6.710279e-01,1.760233e-01,1.780872e-01,5.165322e-01,2.966680e-01,3.868540e-02,1.084715e-01,3.956463e-01,3.374058e-01
6.752800e-01,2.438218e-01,3.210754e-01,5.269729e-01,3.111098e-01,4.061778e-02,9.311166e-02,3.934026e-01,3.351884e-01
6.809803e-01,2.761185e-01,3.861267e-01,5.331886e-01,3.163743e-01,4.061401e-02,8.626898e-02,3.867355e-01,3.285572e-01
6.890610e-01,2.959300e-01,3.587416e-01,5.058921e-01,3.404683e-01,3.969957e-02,5.505371e-02,3.742257e-01,3.161005e-01
6.845495e-01,2.837827e-01,3.007054e-01,4.414342e-01,3.779085e-01,3.978177e-02,4.403575e-03,3.559298e-01,2.978569e-01
6.764913e-01,1.730226e-01,2.723934e-01,3.778596e-01,3.364190e-01,4.012957e-02,1.333619e-03,3.016370e-01,2.435967e-01
6.463546e-01,1.174828e-01,1.590115e-01,3.442550e-01,3.018595e-01,3.993804e-02,6.196349e-04,2.345963e-01,1.765803e-01
6.704625e-01,1.374369e-01,2.193285e-01,5.088071e-01,3.049830e-01,3.807286e-02,4.686095e-04,3.113554e-01,2.533569e-01
6.804853e-01,2.342827e-01,9.770086e-02,4.820490e-01,2.836442e-01,3.584230e-02,1.297383e-03,3.141436e-01,2.561611e-01
6.900730e-01,2.803445e-01,9.152384e-02,4.196577e-01,2.737874e-01,3.417117e-02,4.493142e-03,3.154405e-01,2.574752e-01
6.887376e-01,2.983921e-01,9.854474e-02,3.605029e-01,3.077939e-01,3.233798e-02,9.080013e-03,2.758083e-01,2.178741e-01
5.627443e-01,2.650431e-01,2.101013e-01,3.065836e-01,5.299461e-01,2.999919e-02,8.623237e-03,2.912276e-01,2.333289e-01
5.673628e-01,2.196853e-01,2.728331e-01,2.663534e-01,5.472000e-01,2.718385e-02,6.260767e-03,2.853060e-01,2.274228e-01
5.524121e-01,2.463036e-01,1.809172e-01,2.339443e-01,5.282730e-01,2.404396e-02,2.296052e-03,2.318507e-01,1.739789e-01
6.274308e-01,1.904937e-02,1.904937e-02,1.309142e-01,9.632093e-02,6.125797e-02,1.215735e-02,2.368514e-01,1.786864e-01
6.297524e-01,1.818238e-02,1.818238e-02,1.683437e-01,1.676900e-01,7.056667e-02,1.095571e-02,1.226001e-01,6.441760e-02
6.570875e-01,6.230920e-02,6.560531e-02,2.191322e-01,1.774969e-01,7.974468e-02,1.197317e-02,1.215326e-01,6.334149e-02
5.902779e-01,1.432289e-01,1.360536e-01,2.331902e-01,7.279282e-02,8.720294e-02,1.375928e-02,1.248516e-01,6.667802e-02
6.043301e-01,1.777301e-01,1.610502e-01,2.203291e-01,1.544167e-01,9.264640e-02,1.713298e-02,1.082301e-01,5.008455e-02
6.261201e-01,2.417705e-01,2.169903e-01,1.951849e-01,2.324975e-01,9.605767e-02,2.249923e-02,9.478529e-02,3.667473e-02
6.936115e-01,4.435830e-01,1.925220e-01,4.325249e-01,2.879333e-01,9.679973e-02,5.706767e-02,2.580157e-01,1.999330e-01
6.723721e-01,3.850822e-01,2.002749e-01,1.808129e-01,3.608944e-01,9.659392e-02,1.267385e-01,1.018914e-01,4.381398e-02
6.995616e-01,2.746600e-01,1.942412e-01,1.900770e-01,7.099555e-01,9.680808e-02,1.746029e-01,2.298804e-01,1.718418e-01
7.033505e-01,1.992523e-01,1.619748e-01,4.416433e-01,6.667595e-01,9.920321e-02,1.727648e-01,2.763621e-01,2.183606e-01
6.979612e-01,1.269383e-01,1.097196e-01,5.109489e-01,5.835152e-01,1.021664e-01,1.147400e-01,3.466410e-01,2.886683e-01
6.843885e-01,1.005761e-01,8.328638e-02,5.370219e-01,5.768897e-01,8.769079e-02,3.024655e-02,3.899729e-01,3.464992e-01
5.428713e-01,6.716513e-02,7.012097e-02,5.517754e-01,5.665505e-01,5.931714e-02,8.744557e-04,4.487601e-01,3.930158e-01
5.031534e-01,4.596027e-02,4.923709e-02,5.337852e-01,5.389513e-01,6.118561e-02,1.333843e-04,4.345864e-01,4.246344e-01
5.459001e-01,3.019146e-02,3.279573e-02,4.438028e-01,5.185152e-01,8.000571e-02,1.499599e-03,4.216673e-01,4.067882e-01
5.657432e-01,2.328745e-02,2.516212e-02,2.826710e-01,4.850303e-01,9.835474e-02,1.103149e-01,3.808859e-01,3.407230e-01
5.624730e-01,2.982132e-02,3.156647e-02,2.088425e-01,4.463923e-01,1.237304e-01,2.331243e-01,3.801868e-01,3.223996e-01
5.558078e-01,3.678573e-02,3.931095e-02,1.800312e-01,4.027780e-01,1.203914e-01,1.685332e-01,3.782648e-01,3.205197e-01
5.465597e-01,2.043415e-02,2.790220e-02,1.760607e-01,3.623639e-01,1.161644e-01,1.153323e-01,3.557080e-01,2.980012e-01
6.097213e-01,8.284351e-03,2.199420e-02,1.391439e-01,3.197290e-01,1.108204e-01,9.017824e-02,2.819782e-01,2.243183e-01
5.230968e-01,7.883807e-04,6.270843e-03,1.000799e-01,3.012319e-01,6.096523e-02,6.452360e-02,1.656265e-01,1.080260e-01
4.788529e-01,4.042978e-04,4.042978e-04,8.845490e-02,2.713180e-01,5.252480e-02,4.089845e-02,1.416609e-01,8.407207e-02
4.129870e-01,1.849737e-01,9.726212e-02,8.622952e-02,2.173591e-01,8.836011e-02,2.451738e-02,1.550150e-01,9.741673e-02
3.432848e-01,1.174426e-01,1.381210e-01,1.086763e-01,         NaN,8.808090e-02,1.403490e-02,1.907281e-01,1.331135e-01
4.512636e-01,1.247745e-01,1.548362e-01,1.835561e-01,         NaN,8.462049e-02,7.782003e-03,2.507438e-01,1.931059e-01
5.085258e-01,6.560193e-03,6.560193e-03,2.343836e-01,1.306339e-01,8.342773e-02,4.297615e-03,3.460141e-01,2.883463e-01
5.541193e-01,1.440490e-02,2.471526e-02,2.282842e-01,1.783700e-01,7.053062e-02,2.394814e-03,4.333352e-01,3.756049e-01
5.819983e-01,3.496625e-02,5.300639e-02,2.933888e-01,2.058502e-01,5.988434e-02,1.378603e-03,4.691765e-01,4.113757e-01
6.398269e-01,7.166347e-02,8.460192e-02,2.964964e-01,2.185246e-01,8.608438e-02,1.021250e-03,4.414472e-01,3.835678e-01
6.659341e-01,1.110827e-01,1.146978e-01,3.055368e-01,2.251041e-01,8.720261e-02,3.951291e-03,3.993395e-01,3.413686e-01
6.583503e-01,1.008989e-01,9.995473e-02,3.015326e-01,2.232151e-01,8.632607e-02,9.252085e-03,3.367493e-01,2.786738e-01
6.444531e-01,1.303998e-01,1.274260e-01,3.082404e-01,2.206171e-01,8.415310e-02,9.221285e-03,3.010425e-01,2.428588e-01
6.449078e-01,1.833806e-01,2.106719e-01,2.507739e-01,1.941759e-01,8.138461e-02,7.259508e-03,2.853530e-01,2.271442e-01
6.624392e-01,1.397606e-01,1.280433e-01,2.401867e-01,2.830532e-01,7.839967e-02,4.835728e-03,2.894257e-01,2.312990e-01
6.765060e-01,1.909363e-01,1.762977e-01,3.272077e-01,3.064544e-01,7.471868e-02,3.034806e-03,3.551861e-01,2.971769e-01
6.777023e-01,1.280068e-01,1.344782e-01,4.443737e-01,3.036056e-01,6.980988e-02,2.109911e-03,4.886143e-01,4.307598e-01
6.355394e-01,1.179204e-01,1.248404e-01,3.594685e-01,2.371569e-01,6.464280e-02,1.938517e-03,5.365571e-01,5.230777e-01
5.417067e-01,1.261254e-01,1.441944e-01,2.591513e-01,3.157060e-01,6.003563e-02,2.508288e-03,5.001876e-01,4.615130e-01
5.416755e-01,1.408820e-01,2.079569e-01,1.609122e-01,3.132064e-01,5.695081e-02,4.002993e-03,5.238149e-01,5.053058e-01
5.349850e-01,1.419039e-01,2.250752e-01,1.569591e-01,2.460788e-01,5.645887e-02,6.996580e-03,5.102728e-01,4.763280e-01
5.347136e-01,2.661364e-02,3.837682e-06,1.601642e-01,2.801547e-01,5.779740e-02,1.278726e-02,5.195581e-01,5.041145e-01
5.952658e-01,3.059581e-03,2.185885e-02,1.755811e-01,3.171576e-01,5.838017e-02,2.128934e-02,5.102521e-01,4.762822e-01
6.199594e-01,5.336186e-02,9.336727e-02,2.035106e-01,3.791297e-01,5.615482e-02,2.876242e-02,2.846682e-01,2.268708e-01
6.311521e-01,1.589480e-01,1.424182e-01,1.986464e-01,4.086245e-01,5.132422e-02,2.999401e-02,2.293829e-01,1.714666e-01
6.208225e-01,2.156157e-01,1.633027e-01,1.928039e-01,4.189135e-01,4.782163e-02,3.854233e-02,2.040890e-01,1.460759e-01
6.166329e-01,2.481293e-01,1.764300e-01,1.875025e-01,4.247700e-01,4.580880e-02,6.378423e-02,1.980418e-01,1.399760e-01
6.282481e-01,2.206651e-01,1.528637e-01,1.839453e-01,4.509487e-01,4.451226e-02,9.562721e-02,2.141287e-01,1.560693e-01
6.116626e-01,1.771177e-01,1.235833e-01,1.837575e-01,5.906918e-01,4.348229e-02,1.164761e-01,2.611418e-01,2.031528e-01
6.151122e-01,1.541528e-01,1.054469e-01,1.980847e-01,5.631409e-01,4.239116e-02,1.190074e-01,3.459313e-01,2.880197e-01
6.090571e-01,1.254366e-01,8.616152e-02,2.583663e-01,5.410873e-01,4.152676e-02,1.088445e-01,3.984859e-01,3.406371e-01
6.004579e-01,2.486581e-01,7.271126e-02,3.558003e-01,5.335187e-01,4.112483e-02,8.576288e-02,3.782242e-01,3.204237e-01
5.931227e-01,2.228576e-01,9.382755e-02,3.969250e-01,5.234226e-01,4.117038e-02,5.286105e-02,4.302256e-01,3.724556e-01
6.069099e-01,2.370053e-01,2.361532e-01,4.272599e-01,4.519994e-01,4.153413e-02,2.087485e-02,5.161569e-01,4.676918e-01
6.435265e-01,2.081806e-01,2.642905e-01,4.060755e-01,4.111744e-01,4.249534e-02,4.646992e-03,5.141764e-01,4.564117e-01
6.643981e-01,2.068538e-01,2.930934e-01,3.582561e-01,3.403729e-01,4.618826e-02,9.276620e-04,4.691731e-01,4.113898e-01
6.456178e-01,3.860110e-02,5.514606e-02,2.921912e-01,2.985176e-01,4.613099e-02,1.624824e-03,3.600580e-01,3.022468e-01
5.648959e-01,4.323716e-02,5.681209e-02,2.568390e-01,2.715509e-01,4.069051e-02,2.269277e-03,3.447933e-01,2.869551e-01
5.434132e-01,5.252459e-02,6.432122e-02,2.471153e-01,2.553051e-01,3.644479e-02,2.977838e-03,3.468143e-01,2.889546e-01
5.597039e-01,1.134040e-01,1.464819e-01,2.473450e-01,2.436474e-01,3.040676e-02,4.849568e-04,3.481927e-01,2.903154e-01
5.821539e-01,1.015643e-01,1.223378e-01,2.432769e-01,2.370310e-01,2.395150e-02,2.707949e-05,3.471453e-01,2.892570e-01
5.813510e-01,9.078477e-02,9.990561e-02,2.311246e-01,2.296025e-01,1.814469e-02,2.042345e-05,3.424917e-01,2.846082e-01
5.819634e-01,6.622861e-02,8.586218e-02,2.344320e-01,1.522015e-01,1.368469e-02,9.910588e-06,3.289304e-01,2.710557e-01
5.990958e-01,1.306952e-01,1.628373e-01,2.494272e-01,         NaN,1.137685e-02,3.090469e-06,3.021321e-01,2.442647e-01
6.180921e-01,1.283644e-01,1.612506e-01,2.717633e-01,         NaN,1.119160e-02,2.299320e-04,2.648168e-01,2.069468e-01
6.364037e-01,1.209338e-01,1.501494e-01,2.896246e-01,         NaN,1.310828e-02,2.280855e-03,2.353615e-01,1.774788e-01
6.527688e-01,1.245715e-01,1.607425e-01,2.890349e-01,         NaN,1.466423e-02,2.857951e-03,2.111219e-01,1.532196e-01
6.649777e-01,1.593694e-01,2.453556e-01,2.490410e-01,         NaN,2.146385e-02,1.252474e-02,1.788275e-01,1.209022e-01
6.732267e-01,1.443014e-01,1.868876e-01,2.103279e-01,         NaN,1.778242e-02,2.394938e-03,1.464539e-01,8.850892e-02
6.785555e-01,2.018531e-01,1.539260e-01,1.666506e-01,         NaN,2.048571e-02,3.125189e-03,1.280143e-01,7.005190e-02
6.784747e-01,3.614537e-01,2.482601e-01,1.513221e-01,         NaN,2.303446e-02,3.839405e-03,1.251511e-01,6.710370e-02
