HSIbyAuth,Dan_Cohan,Sally_Gall,Goodwin_MX,Goodwin_AZ,Roy_Tomlinson,Dave_Ellis,Literature_AZ,Literature_MX
5.316444e-01,7.884504e-02,1.322820e-01,1.119838e-01,         NaN,1.947729e-02,3.713839e-06,2.346961e-01,1.770190e-01
4.479506e-01,5.280313e-02,5.924151e-02,1.122467e-01,         NaN,1.852930e-02,7.520735e-06,2.386555e-01,1.809819e-01
4.691347e-01,8.895248e-04,9.056348e-04,1.199157e-01,         NaN,1.777635e-02,1.631567e-05,2.405364e-01,1.828490e-01
4.867171e-01,1.834120e-03,1.877120e-03,1.347902e-01,         NaN,1.699553e-02,7.029015e-06,2.280125e-01,1.703028e-01
4.984758e-01,1.157422e-02,1.370563e-02,1.555757e-01,         NaN,1.693688e-02,5.787922e-06,2.091241e-01,1.513920e-01
5.052364e-01,6.624461e-02,8.151713e-02,1.755265e-01,         NaN,1.730935e-02,9.808619e-06,1.993914e-01,1.416403e-01
5.091762e-01,1.125771e-01,1.324605e-01,1.755265e-01,         NaN,1.740720e-02,1.425756e-05,2.099276e-01,1.521652e-01
5.100772e-01,1.754524e-01,2.006308e-01,1.755265e-01,         NaN,1.650842e-02,1.553215e-05,2.394464e-01,1.816820e-01
5.038010e-01,1.860602e-01,2.081674e-01,1.755265e-01,         NaN,1.531426e-02,8.355904e-06,2.692030e-01,2.114432e-01
4.927222e-01,1.532328e-01,1.791700e-01,1.755265e-01,         NaN,1.398084e-02,4.047645e-06,2.928883e-01,2.351350e-01
5.463288e-01,1.420178e-01,1.683458e-01,1.755265e-01,2.132203e-01,1.316054e-02,4.119676e-06,3.007665e-01,2.430124e-01
5.449558e-01,1.356281e-01,1.633553e-01,2.056889e-01,3.194488e-01,1.296198e-02,5.178562e-06,3.003184e-01,2.425608e-01
5.369694e-01,1.269694e-01,1.578803e-01,5.041217e-01,3.831076e-01,1.289090e-02,6.408576e-06,4.672232e-01,4.094676e-01
5.385431e-01,1.164580e-01,1.484096e-01,4.186498e-01,5.373031e-01,1.276153e-02,8.597580e-06,3.213986e-01,2.636485e-01
5.556570e-01,1.042863e-01,1.371301e-01,2.741803e-01,5.745630e-01,1.245173e-02,2.171260e-05,3.665297e-01,3.087877e-01
5.781810e-01,8.297136e-02,1.134923e-01,2.443210e-01,5.448828e-01,1.179188e-02,7.710055e-05,3.828235e-01,3.250910e-01
5.768222e-01,5.119076e-02,7.329282e-02,2.331645e-01,4.722159e-01,1.107262e-02,1.487242e-04,3.884375e-01,3.307140e-01
4.521747e-01,3.222962e-02,4.787175e-02,2.778159e-01,5.077931e-01,1.062034e-02,4.125024e-05,3.269839e-01,2.967748e-01
3.881917e-01,2.540677e-02,3.851706e-02,3.686056e-01,5.202842e-01,1.032181e-02,7.939309e-07,2.918689e-01,2.341339e-01
3.773538e-01,3.205095e-02,5.481943e-02,3.490916e-01,5.164345e-01,1.000170e-02,1.147552e-06,2.826346e-01,2.249068e-01
4.322863e-01,3.277410e-02,6.606744e-02,3.291684e-01,4.734779e-01,9.767154e-03,1.253594e-06,2.861945e-01,2.284755e-01
4.177815e-01,2.044626e-02,4.939897e-02,3.139183e-01,3.708864e-01,9.620613e-03,9.009534e-07,2.960228e-01,2.383116e-01
4.224973e-01,1.082990e-01,3.222882e-04,9.167780e-02,3.040482e-01,5.563167e-02,3.545672e-02,8.130880e-02,2.214420e-02
4.213936e-01,2.173717e-01,1.477831e-04,1.010503e-01,3.401549e-01,5.622278e-02,3.078239e-02,8.110914e-02,2.202273e-02
4.423828e-01,3.019327e-01,2.630540e-01,1.119691e-01,2.717813e-01,5.682837e-02,2.595656e-02,8.016976e-02,2.143827e-02
6.096687e-01,4.261110e-01,2.327154e-01,8.986164e-02,2.448582e-01,5.708446e-02,2.096582e-02,1.097604e-01,5.137882e-02
6.636791e-01,3.823659e-01,1.606981e-01,1.097948e-01,1.759663e-01,5.718424e-02,1.617370e-02,1.234490e-01,6.539761e-02
6.813103e-01,2.189506e-01,1.134164e-02,1.538602e-01,1.531125e-01,5.723146e-02,1.161713e-02,2.777900e-01,2.200376e-01
6.285906e-01,1.850726e-01,2.285174e-02,1.665243e-01,1.355980e-01,5.265395e-02,7.660906e-03,3.424738e-01,3.276574e-01
5.297628e-01,1.400168e-01,3.870061e-02,1.584393e-01,1.233736e-01,5.338533e-02,4.760597e-03,2.794538e-01,2.219331e-01
4.436005e-01,9.667359e-02,2.908839e-02,1.446685e-01,1.121210e-01,5.733218e-02,2.907968e-03,2.656705e-01,2.081572e-01
4.345246e-01,2.900397e-04,3.172763e-03,1.539260e-01,1.168711e-01,5.739527e-02,1.778641e-03,3.018551e-01,2.443224e-01
4.850574e-01,1.790097e-02,2.794612e-02,1.911645e-01,1.969226e-01,5.746881e-02,1.115297e-03,4.590254e-01,4.131872e-01
5.188154e-01,9.103015e-02,9.039404e-02,2.677989e-01,2.748282e-01,5.753155e-02,8.137585e-04,3.208648e-01,2.629608e-01
5.184170e-01,1.617009e-01,1.617009e-01,3.241310e-01,3.825996e-01,5.757190e-02,8.985626e-04,2.613606e-01,2.032604e-01
5.002677e-01,1.628747e-01,1.628747e-01,4.229911e-01,3.620210e-01,5.760643e-02,1.726743e-03,2.568609e-01,1.986369e-01
4.984054e-01,1.743938e-01,1.743938e-01,3.589506e-01,3.221572e-01,5.765645e-02,5.188371e-03,2.471967e-01,1.889360e-01
5.192014e-01,1.965452e-01,1.965452e-01,2.813453e-01,2.445520e-01,5.773132e-02,1.745496e-02,2.454485e-01,1.872392e-01
5.425503e-01,2.204686e-01,2.204686e-01,3.463959e-01,3.797673e-01,5.391295e-02,4.873118e-02,1.177482e-01,5.961341e-02
5.548321e-01,2.395368e-01,2.281082e-01,4.113842e-01,5.000686e-01,4.877566e-02,9.918927e-02,1.148989e-01,5.684445e-02
5.631921e-01,2.385316e-01,2.233158e-01,4.401811e-01,5.000686e-01,4.155165e-02,1.506487e-01,1.659559e-01,1.079717e-01
5.896720e-01,2.123714e-01,2.110031e-01,4.965511e-01,5.000686e-01,3.079648e-02,1.946921e-01,3.250881e-01,2.671707e-01
6.202295e-01,2.430677e-01,2.373510e-01,5.129005e-01,5.000686e-01,2.276476e-02,2.265632e-01,3.950838e-01,3.372140e-01
6.484642e-01,1.632811e-01,1.842729e-01,5.042484e-01,5.000686e-01,2.164751e-02,2.467795e-01,4.243919e-01,3.665394e-01
6.703177e-01,1.363599e-01,1.566616e-01,4.900298e-01,5.000686e-01,2.305977e-02,2.582034e-01,4.405811e-01,3.827185e-01
6.817105e-01,4.504463e-02,5.362047e-02,4.536303e-01,5.000686e-01,2.510163e-02,2.629831e-01,4.524013e-01,3.945399e-01
6.476518e-01,7.042886e-02,5.648874e-02,4.250433e-01,4.902452e-01,2.718695e-02,2.571380e-01,4.236707e-01,3.658144e-01
5.945565e-01,8.182877e-02,1.305802e-02,4.308609e-01,4.904561e-01,2.882111e-02,2.384693e-01,3.786299e-01,3.207862e-01
6.038599e-01,1.570991e-01,1.490745e-02,4.621325e-01,5.534116e-01,3.072655e-02,2.058497e-01,3.695136e-01,3.116947e-01
6.213237e-01,8.611774e-02,3.480404e-02,4.839740e-01,6.224996e-01,3.330686e-02,1.625806e-01,3.846893e-01,3.268992e-01
6.552280e-01,4.795092e-02,6.465185e-02,4.657497e-01,6.565191e-01,3.504952e-02,1.201824e-01,4.359146e-01,3.781478e-01
6.648519e-01,6.158889e-02,9.078241e-02,4.161251e-01,6.555573e-01,3.389252e-02,9.365168e-02,3.480903e-01,2.903437e-01
6.451093e-01,9.316438e-02,8.739313e-02,3.560156e-01,6.270284e-01,3.087166e-02,9.042112e-02,3.574871e-01,2.997534e-01
6.243056e-01,9.752871e-02,9.745685e-02,3.397030e-01,6.103195e-01,2.829259e-02,8.215215e-02,3.601656e-01,3.024371e-01
6.202360e-01,5.373123e-02,9.849556e-02,3.866992e-01,5.524850e-01,2.698422e-02,6.712555e-02,3.345220e-01,2.767927e-01
6.241132e-01,5.033640e-02,9.467033e-02,4.529728e-01,4.911244e-01,2.674143e-02,5.410725e-02,3.531233e-01,2.953911e-01
6.477330e-01,5.036792e-02,9.271492e-02,4.459112e-01,5.265852e-01,2.711827e-02,4.381060e-02,4.573314e-01,3.995920e-01
6.633698e-01,5.647693e-02,9.705364e-02,4.162339e-01,3.569196e-01,2.803855e-02,3.614595e-02,4.451506e-01,3.874008e-01
6.762186e-01,7.436996e-02,1.143951e-01,3.884787e-01,3.235928e-01,2.957172e-02,3.114071e-02,4.835807e-01,4.258210e-01
6.856509e-01,2.416301e-01,1.247824e-01,3.243995e-01,3.145925e-01,3.162279e-02,2.888750e-02,4.043021e-01,3.465329e-01
6.900855e-01,1.946835e-01,2.384767e-01,2.334641e-01,3.140673e-01,3.461878e-02,2.974556e-02,3.121348e-01,2.543557e-01
6.843490e-01,1.628917e-01,2.725201e-01,1.926067e-01,3.126949e-01,3.821891e-02,3.455106e-02,3.064005e-01,2.486109e-01
6.704711e-01,1.742203e-01,2.639552e-01,1.840110e-01,3.202630e-01,4.092488e-02,2.902277e-02,3.013767e-01,2.435760e-01
6.596625e-01,5.614669e-02,7.542104e-02,1.811860e-01,4.372283e-01,4.232605e-02,4.043201e-02,3.011365e-01,2.433244e-01
6.201462e-01,3.827000e-02,4.835238e-02,1.799512e-01,4.792359e-01,4.326804e-02,5.655147e-02,3.011413e-01,2.433180e-01
5.787906e-01,7.309739e-02,9.067548e-02,1.832569e-01,5.184064e-01,4.380146e-02,7.275816e-02,2.998269e-01,2.419930e-01
5.443494e-01,1.626514e-01,1.682439e-01,2.092634e-01,5.108252e-01,4.438908e-02,8.390985e-02,3.046364e-01,2.467926e-01
5.488186e-01,2.119535e-01,2.548261e-01,2.850243e-01,5.006326e-01,4.528480e-02,8.669642e-02,3.474842e-01,2.896315e-01
4.797780e-01,1.402220e-01,1.595675e-01,3.510831e-01,5.009387e-01,4.661303e-02,8.072571e-02,4.395209e-01,3.816601e-01
5.233532e-01,1.456620e-01,1.609534e-01,3.386979e-01,5.136852e-01,4.844527e-02,6.859598e-02,4.155759e-01,3.577053e-01
6.725520e-01,1.937586e-01,1.992833e-01,2.557022e-01,5.644942e-01,5.055776e-02,5.516955e-02,3.107618e-01,2.528482e-01
7.070211e-01,2.462154e-01,2.364892e-01,1.868120e-01,6.370249e-01,5.226092e-02,4.189301e-02,2.869843e-01,2.290097e-01
7.035160e-01,3.046817e-01,2.466599e-01,1.757982e-01,6.171464e-01,5.344515e-02,2.667958e-02,2.744906e-01,2.164936e-01
7.043025e-01,2.797571e-01,2.190843e-01,1.756526e-01,6.348512e-01,5.339561e-02,1.370482e-02,2.597734e-01,2.018195e-01
7.005562e-01,2.419491e-01,1.958395e-01,1.756868e-01,5.412101e-01,5.254326e-02,6.601936e-03,2.524446e-01,1.945048e-01
6.933522e-01,1.943317e-01,1.994615e-01,1.757203e-01,5.068034e-01,5.250874e-02,4.160564e-03,2.517688e-01,1.937980e-01
6.827353e-01,1.679857e-01,1.730805e-01,1.757644e-01,5.609367e-01,6.360051e-02,6.502668e-03,2.543869e-01,1.963595e-01
6.929438e-01,1.944980e-01,1.982412e-01,1.767182e-01,5.776464e-01,1.182301e-01,5.618035e-02,2.583174e-01,2.002651e-01
7.062058e-01,2.726982e-01,2.845513e-01,4.765765e-01,6.486556e-01,1.442057e-01,1.169970e-01,4.281501e-01,3.701635e-01
5.675069e-01,1.984646e-01,2.283557e-01,1.766181e-01,5.962964e-01,9.028061e-02,7.788410e-02,2.622710e-01,2.043526e-01
5.671717e-01,1.856114e-01,2.219759e-01,1.767915e-01,5.839025e-01,8.762214e-02,6.891442e-02,1.171559e-01,5.926399e-02
5.666490e-01,1.838263e-01,2.041157e-01,1.548437e-01,5.660630e-01,5.531882e-02,3.894513e-02,1.082791e-01,5.037504e-02
6.735100e-01,1.991354e-01,1.993605e-01,1.445311e-01,6.052045e-01,3.807421e-02,2.266216e-02,1.119319e-01,5.397895e-02
6.637097e-01,2.647948e-01,2.481218e-01,1.664569e-01,4.706063e-01,3.558184e-02,1.221974e-02,1.718938e-01,1.138687e-01
6.175134e-01,2.926849e-01,2.666203e-01,3.526530e-01,4.265789e-01,3.588984e-02,8.548624e-03,1.218352e-01,6.373872e-02
6.305184e-01,3.586715e-01,4.050423e-01,4.321654e-01,4.337305e-01,3.632334e-02,1.168244e-02,2.545497e-01,1.964250e-01
6.909581e-01,4.170178e-01,4.515680e-01,2.989938e-01,4.577308e-01,3.642924e-02,2.042550e-02,2.321662e-01,1.740658e-01
6.980682e-01,4.994832e-01,5.742306e-01,1.865786e-01,5.200812e-01,3.778548e-02,2.934390e-02,2.534175e-01,1.953642e-01
6.961671e-01,3.350009e-01,3.995092e-01,1.770931e-01,5.693080e-01,4.104862e-02,2.196309e-02,2.652591e-01,2.072508e-01
6.787461e-01,2.989186e-01,3.589910e-01,1.766471e-01,6.054878e-01,3.867993e-02,2.382084e-02,2.913083e-01,2.333434e-01
6.690200e-01,2.621712e-01,2.786942e-01,1.995079e-01,6.485294e-01,3.567041e-02,2.252776e-02,3.285895e-01,2.706666e-01
6.494844e-01,2.184598e-01,1.997092e-01,2.803123e-01,6.659971e-01,3.199362e-02,1.562724e-02,3.838707e-01,3.259891e-01
6.332101e-01,1.034056e-01,1.222517e-01,3.249150e-01,6.616837e-01,2.822203e-02,4.875466e-03,4.359174e-01,3.833647e-01
6.125122e-01,5.465432e-02,7.049771e-02,1.772179e-01,6.598601e-01,2.561793e-02,3.699178e-04,3.842194e-01,3.264195e-01
4.567691e-01,2.306130e-02,3.244180e-02,1.755369e-01,5.679771e-01,2.439686e-02,5.289420e-06,2.927484e-01,2.349849e-01
4.466824e-01,3.319501e-02,4.912971e-02,1.741907e-01,4.867533e-01,2.376271e-02,1.295543e-06,1.981272e-01,1.403891e-01
5.827665e-01,7.935429e-02,1.175017e-01,1.254049e-01,3.044556e-01,2.345457e-02,8.752563e-07,2.042589e-01,1.465480e-01
5.694281e-01,6.730267e-02,1.074744e-01,1.145066e-01,         NaN,2.306875e-02,7.615168e-07,2.219491e-01,1.642721e-01
5.448302e-01,4.262811e-02,6.397887e-02,1.066252e-01,         NaN,2.243717e-02,8.711783e-07,2.037740e-01,1.461285e-01
4.374637e-01,6.129452e-02,8.854952e-02,1.085702e-01,         NaN,2.152048e-02,1.297991e-06,1.795651e-01,1.219386e-01
4.446733e-01,7.528361e-02,1.043147e-01,1.081275e-01,         NaN,2.047488e-02,2.422795e-06,1.937277e-01,1.360917e-01
4.700062e-01,5.434835e-02,6.115785e-02,1.138733e-01,         NaN,1.931576e-02,5.564148e-06,2.219890e-01,1.643263e-01
4.892490e-01,2.075102e-02,2.839840e-02,1.263143e-01,         NaN,1.828186e-02,1.450383e-05,2.224085e-01,1.647130e-01
5.007118e-01,3.463221e-02,4.802513e-02,1.448962e-01,         NaN,1.781731e-02,2.558927e-05,2.027707e-01,1.450454e-01
5.061171e-01,1.548577e-01,1.848689e-01,1.673264e-01,         NaN,1.762926e-02,2.455459e-05,1.911547e-01,1.334021e-01
5.076085e-01,1.650439e-01,1.864609e-01,1.755265e-01,         NaN,1.784797e-02,3.012619e-05,1.979612e-01,1.401878e-01
5.092909e-01,1.985985e-01,2.307685e-01,1.755265e-01,         NaN,1.748533e-02,2.912486e-05,2.198012e-01,1.620178e-01
5.117836e-01,1.858357e-01,2.306276e-01,1.755265e-01,         NaN,1.619154e-02,2.260708e-05,2.553620e-01,1.975761e-01
5.139208e-01,1.834459e-01,2.266692e-01,1.755265e-01,         NaN,1.475754e-02,2.371908e-05,2.819362e-01,2.241528e-01
5.860613e-01,1.569842e-01,1.756608e-01,1.755265e-01,         NaN,1.338911e-02,1.275029e-05,2.979794e-01,2.402001e-01
6.000247e-01,1.664520e-01,1.903057e-01,1.755265e-01,2.458697e-01,1.255652e-02,3.706425e-06,3.009604e-01,2.431791e-01
5.424545e-01,1.607382e-01,1.870186e-01,2.435869e-01,3.278751e-01,1.236201e-02,3.813937e-06,3.039324e-01,2.461521e-01
5.416822e-01,1.337816e-01,1.617154e-01,5.174135e-01,4.259290e-01,1.229240e-02,5.088766e-06,4.612115e-01,4.034371e-01
5.588039e-01,1.174430e-01,1.465942e-01,3.695195e-01,5.622036e-01,1.217574e-02,1.318115e-05,3.122087e-01,2.544451e-01
5.867843e-01,1.070640e-01,1.375467e-01,2.499457e-01,5.842272e-01,1.185742e-02,5.610878e-05,3.668683e-01,3.091173e-01
6.062436e-01,8.693766e-02,1.150536e-01,2.365024e-01,5.749601e-01,1.118384e-02,1.487921e-04,3.691295e-01,3.113887e-01
6.148806e-01,6.053862e-02,8.100291e-02,2.406177e-01,4.967147e-01,1.046104e-02,2.301856e-04,3.327535e-01,2.985156e-01
4.441857e-01,4.451916e-02,5.897383e-02,2.551495e-01,5.332850e-01,9.982515e-03,7.144710e-06,3.183071e-01,2.639595e-01
3.909485e-01,3.606344e-02,4.953041e-02,3.491572e-01,5.340043e-01,9.515376e-03,2.248904e-07,2.597428e-01,2.019807e-01
3.784477e-01,3.764472e-02,5.827587e-02,3.595392e-01,5.271387e-01,8.911621e-03,2.805608e-07,2.368785e-01,1.791296e-01
4.387968e-01,3.750407e-02,6.766100e-02,3.406005e-01,5.235459e-01,8.442859e-03,2.741923e-07,2.298244e-01,1.720887e-01
4.219561e-01,2.354904e-02,5.071742e-02,3.247656e-01,4.058728e-01,8.251204e-03,1.855639e-07,2.385696e-01,1.808456e-01
4.208348e-01,1.082539e-01,4.836597e-05,9.490745e-02,1.662118e-01,5.610934e-02,7.451907e-02,8.134169e-02,2.216349e-02
4.195624e-01,2.231097e-01,2.028030e-05,1.042661e-01,1.606778e-01,5.762995e-02,6.260151e-02,8.139124e-02,2.221634e-02
4.381004e-01,1.996663e-01,4.515270e-06,1.125986e-01,2.160134e-01,5.820686e-02,5.055268e-02,8.031947e-02,2.150972e-02
5.894705e-01,4.383270e-01,2.393279e-01,9.457740e-02,2.611710e-01,5.845524e-02,3.883392e-02,7.885190e-02,2.040399e-02
6.839516e-01,4.127651e-01,1.874241e-01,8.181398e-02,1.790951e-01,5.855177e-02,2.801652e-02,1.368114e-01,7.870539e-02
7.007864e-01,1.979598e-01,4.169087e-02,1.237216e-01,1.460590e-01,5.859842e-02,1.861613e-02,1.162436e-01,5.844649e-02
6.307923e-01,1.212860e-01,6.387560e-02,1.621115e-01,1.301477e-01,5.862715e-02,1.129652e-02,3.510742e-01,3.349826e-01
5.391880e-01,7.246319e-06,7.246319e-06,1.637436e-01,1.207699e-01,5.865682e-02,6.486553e-03,2.742125e-01,2.166907e-01
4.749888e-01,1.003466e-05,1.003466e-05,1.462710e-01,1.126233e-01,5.870015e-02,3.693386e-03,2.576893e-01,2.001777e-01
4.334363e-01,3.015772e-05,3.015772e-05,1.349994e-01,1.097184e-01,5.876407e-02,2.138548e-03,2.628494e-01,2.053374e-01
5.154258e-01,6.053138e-03,1.006482e-02,1.546364e-01,1.813161e-01,5.883951e-02,1.303601e-03,4.055469e-01,3.478674e-01
5.273389e-01,4.925961e-02,4.924077e-02,1.704380e-01,2.711679e-01,5.890528e-02,9.252794e-04,1.868613e-01,1.289688e-01
5.184204e-01,1.013811e-01,1.066063e-01,1.915764e-01,2.734877e-01,5.894786e-02,9.811969e-04,1.021546e-01,4.406778e-02
5.065071e-01,1.235453e-01,1.239031e-01,2.237282e-01,3.354877e-01,5.898412e-02,1.938179e-03,1.022716e-01,4.402972e-02
4.916199e-01,1.574041e-01,1.614360e-01,1.618306e-01,1.738792e-01,5.903515e-02,6.104275e-03,2.129981e-01,1.547024e-01
4.918626e-01,1.967525e-01,1.976425e-01,1.639266e-01,1.271333e-01,5.911133e-02,2.080014e-02,2.448375e-01,1.865882e-01
5.126530e-01,2.075079e-01,2.102812e-01,2.693038e-01,2.325105e-01,5.542595e-02,5.621043e-02,2.453722e-01,1.872175e-01
5.348127e-01,2.001673e-01,1.821124e-01,3.536148e-01,3.578728e-01,5.006105e-02,1.076932e-01,1.753798e-01,1.173212e-01
5.574333e-01,1.965182e-01,1.856220e-01,4.490029e-01,4.808808e-01,4.228235e-02,1.591629e-01,1.828340e-01,1.248649e-01
5.802929e-01,1.756789e-01,1.803651e-01,4.905674e-01,5.000686e-01,3.096794e-02,2.003462e-01,2.933603e-01,2.354704e-01
6.106010e-01,1.804519e-01,1.824277e-01,4.857359e-01,5.000686e-01,2.260519e-02,2.274904e-01,3.820122e-01,3.241808e-01
6.388600e-01,1.795128e-01,2.035467e-01,4.784176e-01,5.000686e-01,2.137912e-02,2.427373e-01,4.116292e-01,3.538093e-01
6.665437e-01,1.881409e-01,2.267930e-01,4.966862e-01,5.000686e-01,2.246086e-02,2.493688e-01,4.251512e-01,3.672958e-01
6.822284e-01,1.489342e-01,1.778480e-01,4.868579e-01,5.000686e-01,2.392999e-02,2.500416e-01,4.350991e-01,3.798178e-01
6.550162e-01,5.439834e-02,3.453922e-02,4.833391e-01,3.999238e-01,2.532348e-02,2.462046e-01,4.195261e-01,3.616544e-01
6.016330e-01,1.495615e-01,1.968372e-02,4.316389e-01,3.485641e-01,2.649757e-02,2.318477e-01,3.755686e-01,3.177062e-01
6.120070e-01,1.529747e-01,4.565347e-03,3.048212e-01,3.393408e-01,2.797553e-02,2.049972e-01,3.439452e-01,2.861076e-01
6.434614e-01,5.122054e-02,3.223939e-02,2.552268e-01,4.710835e-01,3.011551e-02,1.692751e-01,2.137131e-01,1.559057e-01
6.596515e-01,6.716335e-02,9.388859e-02,2.420304e-01,7.065336e-01,3.154732e-02,1.346897e-01,2.765317e-01,2.187535e-01
6.436674e-01,8.612794e-02,1.261320e-01,2.015626e-01,6.836300e-01,2.972251e-02,1.148923e-01,3.201441e-01,2.623759e-01
6.378513e-01,7.831514e-02,1.203258e-01,2.051971e-01,6.485036e-01,2.661094e-02,1.163654e-01,3.855810e-01,3.278212e-01
6.457451e-01,1.153095e-01,1.154085e-01,2.299833e-01,6.277811e-01,2.402804e-02,1.095252e-01,4.123677e-01,3.546103e-01
6.634581e-01,8.503699e-02,1.109300e-01,2.774973e-01,6.067174e-01,2.272350e-02,9.868229e-02,3.949278e-01,3.371663e-01
6.928501e-01,6.559126e-02,1.096505e-01,3.625437e-01,5.519274e-01,2.248961e-02,8.859125e-02,3.541967e-01,2.964285e-01
6.920606e-01,6.916444e-02,1.131703e-01,4.489100e-01,5.091041e-01,2.296046e-02,7.914523e-02,4.028516e-01,3.450742e-01
6.897189e-01,8.514223e-02,1.290116e-01,4.416834e-01,3.704641e-01,2.442549e-02,7.076045e-02,5.087434e-01,4.509545e-01
6.882923e-01,2.276191e-01,1.503234e-01,4.331415e-01,2.973702e-01,2.668483e-02,6.391472e-02,5.150749e-01,4.572742e-01
6.880093e-01,2.275101e-01,2.305027e-01,3.727980e-01,2.551760e-01,2.853750e-02,5.926331e-02,4.836482e-01,4.258357e-01
6.890249e-01,1.584925e-01,2.483277e-01,2.797838e-01,2.428209e-01,3.093231e-02,5.762003e-02,3.528663e-01,2.950416e-01
6.912277e-01,1.546564e-01,2.108047e-01,2.279936e-01,2.364350e-01,3.415614e-02,5.981654e-02,3.393258e-01,2.814885e-01
6.938689e-01,8.890103e-02,1.178589e-01,2.135718e-01,2.325627e-01,3.672417e-02,5.495812e-02,3.280592e-01,2.702090e-01
6.668746e-01,6.694779e-02,8.317475e-02,2.053762e-01,2.370497e-01,3.810919e-02,6.252688e-02,3.240289e-01,2.661658e-01
6.447711e-01,6.770586e-02,8.121010e-02,1.992050e-01,2.542588e-01,3.898513e-02,7.370034e-02,3.168261e-01,2.589504e-01
6.157667e-01,1.274946e-01,1.502510e-01,2.042575e-01,2.846365e-01,3.951998e-02,8.284965e-02,3.084489e-01,2.505611e-01
5.846290e-01,2.302199e-01,2.266323e-01,2.566125e-01,3.256104e-01,4.012993e-02,8.578888e-02,3.075937e-01,2.496945e-01
5.770567e-01,1.601769e-01,1.759547e-01,3.768473e-01,4.815596e-01,4.110258e-02,8.077324e-02,4.115419e-01,3.754047e-01
4.997150e-01,1.475221e-01,1.570785e-01,4.876401e-01,5.165724e-01,4.251695e-02,6.910449e-02,4.507270e-01,4.024070e-01
5.493131e-01,1.563107e-01,1.617884e-01,5.196171e-01,5.579458e-01,4.444242e-02,5.485479e-02,4.456699e-01,3.877383e-01
6.918802e-01,1.976457e-01,1.949891e-01,4.811833e-01,5.569009e-01,4.669117e-02,4.306067e-02,4.290909e-01,3.728705e-01
7.051032e-01,2.451892e-01,2.347303e-01,3.275491e-01,6.696319e-01,4.880677e-02,3.219865e-02,3.442288e-01,2.862377e-01
7.063207e-01,2.223613e-01,2.204891e-01,1.900661e-01,6.761157e-01,5.224492e-02,2.057611e-02,2.712657e-01,2.133142e-01
7.049915e-01,2.260127e-01,2.014306e-01,1.759272e-01,6.587465e-01,5.239013e-02,1.138806e-02,2.659977e-01,2.080901e-01
7.004966e-01,2.113719e-01,1.949296e-01,1.757925e-01,6.261606e-01,5.060153e-02,5.806777e-03,2.612645e-01,2.033695e-01
6.942765e-01,1.551267e-01,1.736151e-01,1.758305e-01,6.078939e-01,4.914649e-02,3.298588e-03,2.622206e-01,2.043124e-01
6.835727e-01,1.403285e-01,1.472914e-01,1.759095e-01,6.228849e-01,4.967166e-02,2.479899e-03,2.665032e-01,2.085361e-01
6.935683e-01,1.952901e-01,1.977658e-01,1.814640e-01,6.286515e-01,5.139929e-02,7.945076e-03,2.697603e-01,2.117430e-01
7.044643e-01,2.518164e-01,2.572796e-01,4.370742e-01,6.080638e-01,5.068485e-02,6.451361e-02,4.348958e-01,3.768814e-01
6.876790e-01,2.380959e-01,2.471558e-01,1.772728e-01,5.731719e-01,4.525612e-02,6.703602e-02,2.618877e-01,2.038849e-01
5.613408e-01,2.643477e-01,2.750041e-01,1.772620e-01,5.406610e-01,4.074778e-02,5.540403e-02,1.120420e-01,5.403006e-02
5.575767e-01,2.437449e-01,2.264377e-01,1.588914e-01,5.178713e-01,3.905165e-02,4.256684e-02,9.851431e-02,4.047011e-02
5.401138e-01,2.854564e-01,2.603052e-01,1.471052e-01,4.845933e-01,3.943789e-02,2.793435e-02,8.993509e-02,3.184389e-02
6.338923e-01,3.139033e-01,3.324354e-01,1.587334e-01,4.806550e-01,3.644689e-02,1.540616e-02,1.607124e-01,1.025779e-01
5.950717e-01,3.235427e-01,3.356953e-01,4.036773e-01,3.984759e-01,3.670059e-02,9.993944e-03,2.501054e-01,1.919489e-01
6.157201e-01,3.793262e-01,4.127365e-01,3.950921e-01,4.133792e-01,3.713046e-02,1.191446e-02,3.203784e-01,2.622309e-01
6.898983e-01,4.232328e-01,4.340494e-01,2.230680e-01,4.464476e-01,3.721954e-02,2.158147e-02,2.480317e-01,1.899231e-01
6.985787e-01,4.464600e-01,4.998050e-01,1.808254e-01,5.105431e-01,3.777827e-02,4.153612e-02,2.501081e-01,1.920533e-01
7.041956e-01,2.997895e-01,3.771944e-01,1.770503e-01,5.737551e-01,4.039672e-02,4.970257e-02,2.612835e-01,2.032818e-01
6.990682e-01,2.356149e-01,2.805392e-01,1.785139e-01,6.212927e-01,4.032547e-02,2.279082e-02,2.899639e-01,2.320141e-01
6.754837e-01,2.046456e-01,1.798930e-01,1.873408e-01,6.540235e-01,3.741914e-02,1.723159e-02,3.340000e-01,2.761016e-01
6.612504e-01,1.198196e-01,1.408246e-01,1.967950e-01,6.546742e-01,3.375396e-02,1.061595e-02,3.662610e-01,3.084139e-01
6.432272e-01,9.164639e-02,1.210327e-01,4.636604e-01,6.750735e-01,3.001475e-02,2.307795e-03,4.728728e-01,4.150758e-01
4.840507e-01,5.762298e-02,8.750398e-02,1.755565e-01,5.612892e-01,2.740711e-02,1.044539e-04,3.628763e-01,3.051263e-01
