x,y,BG,FC,FD,FH,GC,GD,GHc,SC,SD,SH,TC,GR,NC,GCp,GCa,GDp,GDa,FHs,FHf,TCa,FCs,GCv,GCb,HSC,StrD,TotalC
3.800000e+01,9.900000e+01,3.377117e-01,2.892686e-02,3.098583e-01,5.574559e-01,1.000000e+00,4.927690e-01,2.922124e-01,2.150550e-01,3.229316e-01,0.000000e+00,4.152208e-01,5.719969e-01,6.770602e-01,0.000000e+00,4.127311e-01,1.000000e+00,6.047846e-01,7.590579e-01,6.510727e-01,1.627969e-01,1.000000e+00,1.803613e-01,4.081014e-01,4.568723e-01,7.592537e-01,3.374447e-01
3.900000e+01,1.000000e+00,2.554076e-01,2.278891e-01,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,1.000000e+00,1.704576e-01,8.111280e-02,4.306166e-01,0.000000e+00,7.530280e-01,0.000000e+00,0.000000e+00,8.879559e-01,0.000000e+00,2.992922e-01,1.000000e+00,4.138875e-01,4.037647e-01,0.000000e+00,4.936191e-01,0.000000e+00,5.741593e-01,1.000000e+00,2.913181e-01
3.900000e+01,1.000000e+01,1.000000e+00,2.728706e-01,6.625172e-01,3.340147e-01,0.000000e+00,0.000000e+00,7.320328e-01,8.103283e-01,1.304643e-01,6.846050e-01,6.608799e-01,2.161936e-01,1.880145e-01,8.317408e-01,5.859586e-01,3.443481e-01,4.772218e-01,7.963629e-01,5.871322e-01,6.853714e-01,1.495009e-01,2.553334e-01,1.000000e+00,6.396345e-03,4.211895e-01,5.823035e-01
3.900000e+01,1.000000e+02,5.609106e-01,0.000000e+00,3.356968e-01,6.177938e-01,1.000000e+00,5.433345e-01,1.000000e+00,2.181889e-01,2.422416e-01,0.000000e+00,3.758846e-01,5.229205e-01,7.995578e-01,0.000000e+00,4.701454e-01,1.000000e+00,6.257796e-01,7.958961e-01,6.644492e-01,5.614474e-03,1.000000e+00,2.099989e-01,3.322709e-01,5.040282e-01,1.000000e+00,3.349160e-01
3.900000e+01,1.100000e+01,1.000000e+00,2.832049e-01,6.604060e-01,2.907004e-01,0.000000e+00,0.000000e+00,6.513796e-01,7.221202e-01,1.157472e-01,6.334078e-01,5.334656e-01,3.321601e-01,2.187875e-01,6.158291e-01,4.810619e-01,3.588418e-01,4.754387e-01,7.724388e-01,6.100451e-01,4.963585e-01,8.283397e-02,2.252959e-01,1.000000e+00,5.075954e-02,4.594608e-01,5.430810e-01
3.900000e+01,1.200000e+01,4.770914e-01,2.913872e-01,5.321597e-01,2.458588e-01,0.000000e+00,1.358150e-01,5.699549e-01,5.827423e-01,1.841028e-01,5.566140e-01,3.414086e-01,4.124601e-01,1.881319e-01,4.574845e-01,3.773625e-01,3.776243e-01,4.528862e-01,7.534673e-01,6.325295e-01,3.003703e-01,0.000000e+00,1.933416e-01,9.529692e-01,9.883265e-02,4.861130e-01,4.718770e-01
3.900000e+01,1.300000e+01,0.000000e+00,2.976384e-01,4.911821e-01,1.886219e-01,0.000000e+00,1.554219e-01,4.980491e-01,4.081370e-01,3.936039e-01,4.674690e-01,2.684589e-01,3.926205e-01,2.368788e-01,3.981825e-01,2.798549e-01,4.013183e-01,3.762450e-01,7.307548e-01,6.540541e-01,1.412116e-01,0.000000e+00,1.663832e-01,9.182347e-01,1.424491e-01,4.966249e-01,3.841322e-01
3.900000e+01,1.400000e+01,0.000000e+00,3.019846e-01,6.250071e-01,1.168145e-01,0.000000e+00,1.442771e-01,4.440385e-01,2.337277e-01,5.066837e-01,3.874936e-01,3.267077e-01,2.624316e-01,3.727854e-01,4.015614e-01,1.933407e-01,4.237360e-01,2.733378e-01,6.679562e-01,6.738798e-01,3.751136e-02,0.000000e+00,1.510624e-01,8.835391e-01,1.780156e-01,4.915880e-01,2.839102e-01
3.900000e+01,1.500000e+01,0.000000e+00,3.044098e-01,7.512770e-01,3.494341e-02,1.330550e-01,1.539272e-01,4.137035e-01,0.000000e+00,4.744588e-01,3.212182e-01,4.411874e-01,9.054491e-02,5.163059e-01,3.768248e-01,1.221124e-01,4.404092e-01,1.690983e-01,5.750772e-01,6.937058e-01,2.016714e-02,0.000000e+00,1.522417e-01,8.371112e-01,2.031163e-01,4.740252e-01,0.000000e+00
3.900000e+01,1.600000e+01,0.000000e+00,3.050044e-01,8.605760e-01,0.000000e+00,2.381460e-01,1.934305e-01,4.095469e-01,0.000000e+00,4.293198e-01,3.299145e-01,4.020585e-01,0.000000e+00,5.561008e-01,3.019558e-01,6.963723e-02,4.366226e-01,8.244945e-02,4.829242e-01,7.193899e-01,8.036380e-02,0.000000e+00,1.714964e-01,7.719863e-01,2.163603e-01,4.485400e-01,0.000000e+00
